".ML_511","[Lunes] =[0630 - 0750, 1530 - 1650, 0800 - 0920, 1730 - 1850, 1400 - 1520, 1230 - 1350, 1100 - 1150, 0930 - 1050] [Martes] =[1100 - 1220, 0800 - 0920, 1530 - 1650, 1230 - 1350, 0930 - 1050] [Miércoles] =[0930 - 1050, 1530 - 1650, 0630 - 0750, 0800 - 0920, 1400 - 1520, 1230 - 1350, 1100 - 1220] [Jueves] =[0630 - 1120, 1230 - 1350, 1400 - 1520, 1530 - 1650] [Viernes] =[1730 - 1850, 1530 - 1650, 0630 - 0750, 0930 - 1050, 0800 - 0920, 1400 - 1520, 1100 - 1220, 1230 - 1320] [Sabado] =[0930 - 1220, 0630 - 0920] [Domingo] =[] "
".AU_203","[Lunes] =[1100 - 1220, 0800 - 0920, 1700 - 1950, 1400 - 1550, 0930 - 1050] [Martes] =[1400 - 1650, 1700 - 1950, 0630 - 0750, 0800 - 0920, 0930 - 1220] [Miércoles] =[0800 - 0920, 1230 - 1350, 1700 - 1950, 1400 - 1650, 1100 - 1220, 0930 - 1050] [Jueves] =[1100 - 1220, 1700 - 1850, 1000 - 1050, 0630 - 0750, 1400 - 1520, 0800 - 0920, 1530 - 1650] [Viernes] =[0800 - 1050, 1100 - 1220, 1530 - 1650, 1400 - 1520, 0630 - 0750, 1800 - 2050] [Sabado] =[0800 - 1050, 1430 - 1720, 1100 - 1350] [Domingo] =[] "
".W_204","[Lunes] =[1400 - 1520, 0800 - 0920, 0630 - 0750, 0930 - 1050, 1230 - 1350, 1800 - 2050, 1530 - 1620, 1100 - 1150] [Martes] =[0800 - 1050, 1100 - 1220, 1530 - 1650, 0630 - 0750, 1230 - 1350, 1400 - 1520, 1800 - 2050] [Miércoles] =[1700 - 1950, 0800 - 0920, 0630 - 0750, 1400 - 1520, 1530 - 1620, 1100 - 1150, 0930 - 1050] [Jueves] =[1400 - 1520, 1100 - 1220, 0930 - 1050, 0800 - 0920, 1530 - 1650, 0630 - 0750, 1700 - 1820, 1230 - 1350] [Viernes] =[1100 - 1220, 0630 - 0750, 0800 - 0920, 1400 - 1520, 0930 - 1050] [Sabado] =[] [Domingo] =[] "
".O_105","[Lunes] =[1100 - 1220, 1400 - 1520, 1700 - 1820, 0800 - 0850, 0930 - 1050, 1230 - 1320] [Martes] =[1230 - 1350, 1100 - 1220, 0800 - 0920, 0930 - 1050] [Miércoles] =[0930 - 1050, 1400 - 1520, 1230 - 1350, 1100 - 1220, 0800 - 0920, 1530 - 1650, 1800 - 2050] [Jueves] =[1100 - 1220, 1800 - 2050, 1400 - 1520, 0800 - 0920, 0930 - 1050, 1230 - 1350] [Viernes] =[1700 - 1820, 1400 - 1520, 1230 - 1350, 0800 - 0920, 1100 - 1220, 1530 - 1650, 0930 - 1050] [Sabado] =[1100 - 1350] [Domingo] =[] "
".ML_512","[Lunes] =[1530 - 1650, 0930 - 1050, 1700 - 1820, 1400 - 1520, 0800 - 0920, 1230 - 1350, 1100 - 1150] [Martes] =[0630 - 0750, 0930 - 1050, 1230 - 1350, 1400 - 1650, 1100 - 1220] [Miércoles] =[1100 - 1220, 1530 - 1650, 0930 - 1050, 0630 - 0750, 1400 - 1520, 1700 - 1820, 1230 - 1350, 0800 - 0920] [Jueves] =[0630 - 0750, 1400 - 1650, 0900 - 1250, 1400 - 1750, 0830 - 1150, 0800 - 1150] [Viernes] =[1300 - 1750, 0630 - 1120, 0630 - 0750, 1230 - 1350, 0800 - 1150, 1400 - 1650, 0830 - 1150] [Sabado] =[1100 - 1350, 0800 - 1050] [Domingo] =[] "
".AU_104","[Lunes] =[1700 - 1950, 0930 - 1050, 0800 - 0920, 1530 - 1650, 1100 - 1220, 1230 - 1350, 0630 - 0750] [Martes] =[0930 - 1050, 1400 - 1650, 0800 - 0920, 1100 - 1250, 0630 - 0750] [Miércoles] =[0930 - 1050, 0800 - 0920, 1230 - 1350, 1100 - 1220, 1400 - 1520] [Jueves] =[0800 - 0920, 0930 - 1050, 1100 - 1220, 1530 - 1650, 1400 - 1520, 1230 - 1350, 0630 - 0750] [Viernes] =[0800 - 0920, 1400 - 1650, 1100 - 1220, 1230 - 1350, 0630 - 0750, 0930 - 1050] [Sabado] =[0800 - 1050, 1100 - 1350, 1500 - 1750] [Domingo] =[] "
".O_403","[Lunes] =[0800 - 0920, 0630 - 0750, 1700 - 1820, 0930 - 1020, 1230 - 1350, 1100 - 1220, 1400 - 1550] [Martes] =[0630 - 0750, 1700 - 1820, 0930 - 1050, 1600 - 1650, 1230 - 1350, 0800 - 0920, 1400 - 1550, 1100 - 1220] [Miércoles] =[1500 - 1650, 0930 - 1050, 1100 - 1220, 1400 - 1450, 1230 - 1320] [Jueves] =[0800 - 0920, 0630 - 0750, 1600 - 1650, 1730 - 1850, 0930 - 1050, 1230 - 1350, 1400 - 1550, 1100 - 1220] [Viernes] =[0630 - 0750, 1700 - 1820, 0800 - 0920, 0930 - 1050, 1100 - 1220, 1230 - 1350] [Sabado] =[] [Domingo] =[] "
".LL_302","[Lunes] =[0630 - 0750, 0930 - 1050, 0800 - 0920, 1530 - 1650, 1230 - 1350, 1400 - 1520, 1100 - 1150] [Martes] =[0630 - 0750, 1530 - 1750, 0800 - 0920, 1100 - 1220, 0930 - 1050] [Miércoles] =[0630 - 0750, 0930 - 1050, 1100 - 1220, 1230 - 1350, 1530 - 1650, 1400 - 1450, 0800 - 0920] [Jueves] =[0800 - 0920, 1100 - 1220, 1230 - 1350, 1400 - 1550, 1000 - 1050] [Viernes] =[0630 - 0750, 1100 - 1220, 1230 - 1350, 1530 - 1650, 1400 - 1450, 0930 - 1050, 0800 - 0920] [Sabado] =[0830 - 1250] [Domingo] =[] "
".SD_703","[Lunes] =[1400 - 1520, 1100 - 1220, 1530 - 1650, 0800 - 0920, 0930 - 1050, 1230 - 1350] [Martes] =[] [Miércoles] =[1400 - 1520, 1530 - 1650, 1800 - 2050] [Jueves] =[1800 - 2050, 0630 - 0950, 1400 - 1750, 0930 - 1220, 1230 - 1750, 0630 - 0920, 1000 - 1350] [Viernes] =[1300 - 1750, 0630 - 1120, 1400 - 1650, 0800 - 1220, 1800 - 2050, 0630 - 1020, 1200 - 1650, 0700 - 1150, 0630 - 0950, 1400 - 1750, 0930 - 1220, 1230 - 1750, 0630 - 0920, 1000 - 1350] [Sabado] =[0700 - 1050, 0700 - 1150, 1200 - 1650, 0800 - 1150, 1200 - 1750] [Domingo] =[] "
".O_303","[Lunes] =[1100 - 1220, 0800 - 0920, 1530 - 1650, 0630 - 0750] [Martes] =[1100 - 1220, 1400 - 1520, 1230 - 1350, 0930 - 1050] [Miércoles] =[1700 - 1950, 1530 - 1650, 1400 - 1520, 1230 - 1320, 1100 - 1220, 0630 - 0750, 0930 - 1020, 0800 - 0920] [Jueves] =[1100 - 1220, 1400 - 1520, 1230 - 1320, 0800 - 0920, 1530 - 1650] [Viernes] =[1530 - 1650, 1230 - 1350, 1400 - 1520, 1700 - 1820, 1100 - 1220, 0930 - 1020, 0800 - 0920] [Sabado] =[] [Domingo] =[] "
".SD_716","[Lunes] =[1530 - 1650, 0800 - 0920, 1400 - 1520, 0930 - 1050, 1230 - 1350, 1100 - 1220, 1800 - 2050] [Martes] =[1230 - 1350, 1530 - 1720, 1100 - 1220, 0800 - 0920, 0930 - 1050, 1800 - 2050] [Miércoles] =[0630 - 0750, 1530 - 1650, 0800 - 0920, 1200 - 1350, 0930 - 1050, 1100 - 1150, 1400 - 1520, 1800 - 2050] [Jueves] =[1800 - 2050, 0930 - 1220, 1230 - 1750, 0630 - 0920, 0930 - 1120, 1130 - 1350, 1400 - 1750] [Viernes] =[1800 - 2050, 0930 - 1220, 1230 - 1750, 0630 - 0920, 0930 - 1120, 1130 - 1350, 1400 - 1750, 0800 - 1150] [Sabado] =[0700 - 1050, 0800 - 1150, 1200 - 1750] [Domingo] =[] "
".B_201","[Lunes] =[0800 - 0920, 0930 - 1050, 1530 - 1650, 1100 - 1220, 1400 - 1520] [Martes] =[1100 - 1220, 1530 - 1650, 1400 - 1450, 0930 - 1020, 1800 - 2050, 0800 - 0920] [Miércoles] =[0800 - 0920, 1700 - 1950, 0630 - 0750, 0930 - 1050, 1400 - 1520, 1100 - 1220, 1230 - 1350, 1530 - 1620] [Jueves] =[1100 - 1220, 0930 - 1050, 1530 - 1650, 1730 - 1850, 0800 - 0920] [Viernes] =[1530 - 1650, 0630 - 0920, 1400 - 1450, 0930 - 1050, 1100 - 1220, 1230 - 1350] [Sabado] =[] [Domingo] =[] "
".S1_003","[Lunes] =[1530 - 1650, 0800 - 0920, 0930 - 1050, 1100 - 1220, 1230 - 1350, 1700 - 1820, 1400 - 1450] [Martes] =[1400 - 1520, 1100 - 1150, 0930 - 1050, 0800 - 0920] [Miércoles] =[1530 - 1650, 0800 - 0920, 0930 - 1050, 1100 - 1220, 1230 - 1350, 1700 - 1820, 1400 - 1450] [Jueves] =[1700 - 1950, 1400 - 1520, 1530 - 1650, 1000 - 1150, 0800 - 0920] [Viernes] =[1400 - 1650, 1700 - 1750, 0630 - 0750, 0930 - 1050, 1100 - 1220, 1230 - 1350, 0800 - 0920] [Sabado] =[] [Domingo] =[] "
".AU_404","[Lunes] =[1530 - 1650, 1400 - 1520, 1700 - 1820, 0630 - 0750, 0800 - 0920, 1100 - 1220, 1230 - 1350, 0930 - 1050] [Martes] =[1100 - 1220, 1530 - 1650, 1400 - 1520, 0630 - 0720, 1700 - 1750, 0800 - 0950] [Miércoles] =[1530 - 1650, 1400 - 1520, 1700 - 1820, 1100 - 1220, 1230 - 1350, 0800 - 0920, 0930 - 1050, 0630 - 0720] [Jueves] =[1400 - 1520, 1100 - 1220, 1530 - 1650, 0630 - 0720, 1700 - 1750, 0800 - 0950, 1800 - 2050] [Viernes] =[1400 - 1520, 1530 - 1650, 1700 - 1950, 1100 - 1220, 1230 - 1350, 0930 - 1050, 0630 - 0720, 0800 - 0920] [Sabado] =[1100 - 1350, 0800 - 1050] [Domingo] =[] "
".AU_306","[Lunes] =[1530 - 1650, 1100 - 1220, 1400 - 1520, 0930 - 1050, 1700 - 1750, 0800 - 0920, 1800 - 2050] [Martes] =[1530 - 1650, 1700 - 1820, 0800 - 0920, 0930 - 1050, 1230 - 1320, 1100 - 1150] [Miércoles] =[1530 - 1650, 1400 - 1520, 0930 - 1050, 0800 - 0920, 1230 - 1320, 1100 - 1150, 1700 - 1750] [Jueves] =[1700 - 1820, 1530 - 1650, 0930 - 1050, 1230 - 1320, 1100 - 1150, 0800 - 0920] [Viernes] =[0630 - 0750, 1530 - 1820, 1400 - 1520, 0930 - 1050, 0800 - 0920, 1230 - 1320, 1100 - 1150] [Sabado] =[0900 - 1150] [Domingo] =[] "
".TX_603","[Lunes] =[1530 - 1650, 0630 - 0920, 0930 - 1050, 1700 - 1820, 1230 - 1320] [Martes] =[1230 - 1350, 1400 - 1650, 1700 - 1820, 0930 - 1050, 1100 - 1220, 0800 - 0920] [Miércoles] =[1530 - 1650, 1400 - 1520, 1700 - 1820, 1100 - 1150, 1230 - 1320] [Jueves] =[0930 - 1220, 1400 - 1650, 1700 - 1820, 0800 - 0920] [Viernes] =[1230 - 1350, 1530 - 1820, 1100 - 1150, 0930 - 1050, 0630 - 0920] [Sabado] =[] [Domingo] =[] "
".AU_308","[Lunes] =[1530 - 1650, 1400 - 1520, 0630 - 0750, 1700 - 1950, 1100 - 1220, 0930 - 1050, 1230 - 1320] [Martes] =[0630 - 0750, 0800 - 0950, 1500 - 1650, 1700 - 1820] [Miércoles] =[1530 - 1650, 1400 - 1520, 1100 - 1250, 0630 - 0750, 1700 - 1850, 0930 - 1050] [Jueves] =[1700 - 1950, 0630 - 0750, 0800 - 0920, 0930 - 1050, 1100 - 1150, 1400 - 1650] [Viernes] =[1100 - 1250, 1400 - 1520, 0630 - 0920, 0930 - 1050] [Sabado] =[0800 - 1250] [Domingo] =[] "
".AU_403","[Lunes] =[1530 - 1650, 1400 - 1520, 0800 - 0920, 1300 - 1350, 0930 - 1050, 0630 - 0750, 1100 - 1250, 1700 - 1820] [Martes] =[1530 - 1650, 1400 - 1520, 1700 - 1750, 0630 - 0720, 1100 - 1250, 0800 - 0950] [Miércoles] =[1530 - 1650, 0800 - 0920, 1300 - 1450, 1700 - 1750, 0930 - 1020, 0630 - 0720, 1100 - 1250] [Jueves] =[1400 - 1520, 1530 - 1650, 1700 - 1750, 0630 - 0720, 1100 - 1250, 0800 - 0950] [Viernes] =[1530 - 1650, 0800 - 0950, 1700 - 1850, 1230 - 1350, 1400 - 1520, 1100 - 1220, 0630 - 0720] [Sabado] =[0800 - 1150] [Domingo] =[] "
".SD_206","[Lunes] =[0930 - 1050, 1230 - 1350, 1400 - 1520] [Martes] =[] [Miércoles] =[0930 - 1050, 1230 - 1350] [Jueves] =[1701 - 1950, 1230 - 1350] [Viernes] =[0630 - 0920, 1230 - 1350, 1400 - 1520] [Sabado] =[] [Domingo] =[] "
".AU_202","[Lunes] =[0630 - 0820, 1230 - 1350, 1700 - 1820, 1400 - 1520, 0930 - 1050, 1100 - 1150] [Martes] =[0630 - 0920, 0930 - 1120, 1230 - 1350] [Miércoles] =[0800 - 0920, 0630 - 0750, 1700 - 1820, 0930 - 1050, 1400 - 1550, 1230 - 1350, 1100 - 1150] [Jueves] =[0630 - 0820, 0930 - 1120, 1230 - 1350, 1400 - 1520, 1700 - 1950] [Viernes] =[0630 - 0750, 0930 - 1050, 1400 - 1550, 1230 - 1350, 1100 - 1150, 0800 - 0850] [Sabado] =[] [Domingo] =[] "
".Q_307","[Lunes] =[1230 - 1350, 0930 - 1050, 0800 - 0920, 1400 - 1520, 1100 - 1150] [Martes] =[0930 - 1050, 1100 - 1220, 1530 - 1650, 1400 - 1520, 0800 - 0920] [Miércoles] =[1230 - 1350, 0930 - 1050, 0800 - 0920, 1100 - 1220, 1530 - 1650] [Jueves] =[1700 - 1950, 1100 - 1220, 1530 - 1650, 1400 - 1520, 0700 - 0950] [Viernes] =[0930 - 1050, 1230 - 1420, 1500 - 1650, 1100 - 1220, 0800 - 0850] [Sabado] =[] [Domingo] =[] "
".M_100","[Lunes] =[1530 - 1720, 0630 - 0820, 0930 - 1050, 1100 - 1220, 1230 - 1320, 1800 - 2050] [Martes] =[1700 - 1950, 0930 - 1050, 1100 - 1220, 1530 - 1650] [Miércoles] =[1400 - 1650, 1700 - 1950, 0630 - 0820, 0930 - 1050, 1100 - 1220, 1230 - 1350] [Jueves] =[0930 - 1050, 1400 - 1520, 0800 - 0920, 1100 - 1220, 1230 - 1320, 1530 - 1650] [Viernes] =[0800 - 0920, 1100 - 1150, 1500 - 1650, 0930 - 1050, 1400 - 1450, 1230 - 1320] [Sabado] =[0800 - 1050, 1100 - 1350] [Domingo] =[] "
".G_102","[Lunes] =[1400 - 1520, 1230 - 1350, 1100 - 1220, 0930 - 1050, 0800 - 0920, 1530 - 1820] [Martes] =[0800 - 0920, 0630 - 0750, 0930 - 1050, 1230 - 1350, 1100 - 1220, 1530 - 1650, 1700 - 1820] [Miércoles] =[1400 - 1520, 1530 - 1820, 1230 - 1350, 1100 - 1220, 0930 - 1050, 0800 - 0920] [Jueves] =[0930 - 1050, 1100 - 1220, 1530 - 1650, 1700 - 1820] [Viernes] =[0800 - 0920, 0630 - 0750, 1700 - 1850, 1230 - 1350, 1100 - 1220] [Sabado] =[] [Domingo] =[] "
".O_405","[Lunes] =[1400 - 1520, 1100 - 1220, 0800 - 0920, 0930 - 1050, 1230 - 1350] [Martes] =[1100 - 1220, 1700 - 1820, 0800 - 0920] [Miércoles] =[1700 - 1820, 1400 - 1520, 1530 - 1650, 1100 - 1220, 0800 - 0920, 0930 - 1050, 1230 - 1350] [Jueves] =[1230 - 1350, 1100 - 1220, 1530 - 1620, 0800 - 0920] [Viernes] =[1230 - 1350, 1530 - 1650, 1100 - 1220, 0800 - 0920, 1400 - 1520] [Sabado] =[0800 - 1150] [Domingo] =[] "
".W_504","[Lunes] =[0800 - 0920, 1100 - 1220, 0630 - 0750, 1400 - 1520, 0930 - 1050, 1230 - 1350, 1530 - 1620] [Martes] =[1800 - 2050, 1230 - 1350, 0630 - 0750, 1400 - 1520, 0800 - 0920, 1100 - 1220, 1530 - 1650] [Miércoles] =[0630 - 0750, 0800 - 0920, 1700 - 1850, 1400 - 1520, 0930 - 1050, 1230 - 1350, 1530 - 1620, 1100 - 1150] [Jueves] =[1230 - 1350, 1100 - 1220, 0630 - 0750, 0900 - 1050, 1400 - 1520, 1530 - 1650] [Viernes] =[0630 - 0750, 1300 - 1450, 1500 - 1650, 0800 - 0920, 1100 - 1150] [Sabado] =[] [Domingo] =[] "
".SD_807","[Lunes] =[0930 - 1050, 1700 - 1820, 1530 - 1650, 1230 - 1350, 1100 - 1220, 0800 - 0920] [Martes] =[0630 - 0750, 0800 - 0920, 1100 - 1220, 1400 - 1520, 1530 - 1650, 0930 - 1050, 1230 - 1350] [Miércoles] =[0930 - 1050, 1700 - 1950, 1230 - 1350, 1100 - 1220, 1400 - 1520, 0800 - 0920] [Jueves] =[1100 - 1220, 1230 - 1350, 0630 - 0750, 1530 - 1650, 0800 - 0920, 1700 - 1820, 1400 - 1520, 0930 - 1050] [Viernes] =[0930 - 1050, 1700 - 1820, 1100 - 1220, 1400 - 1520, 0630 - 0920, 1230 - 1320] [Sabado] =[] [Domingo] =[] "
".ML_514","[Lunes] =[1700 - 1820, 1230 - 1350, 0930 - 1050, 1530 - 1650, 1100 - 1220, 1400 - 1520, 0630 - 0820] [Martes] =[1100 - 1220, 1530 - 1650, 1400 - 1520, 1700 - 1820, 1230 - 1350, 0630 - 0820] [Miércoles] =[1700 - 1820, 1230 - 1350, 1530 - 1650, 1400 - 1520, 0930 - 1050, 1100 - 1220, 0630 - 0820] [Jueves] =[1100 - 1220, 0930 - 1050, 1530 - 1650, 1400 - 1520, 1700 - 1820, 0630 - 0820] [Viernes] =[0930 - 1050, 1100 - 1220, 1230 - 1350, 1400 - 1520, 0630 - 0820] [Sabado] =[0800 - 1050, 0800 - 1150] [Domingo] =[] "
".ML_510","[Lunes] =[1400 - 1520, 0930 - 1050, 1700 - 1850, 0630 - 0820, 1530 - 1650, 1230 - 1350, 1100 - 1150] [Martes] =[1100 - 1220, 0630 - 0820, 0930 - 1050, 1530 - 1650, 1700 - 1820, 1230 - 1320] [Miércoles] =[1230 - 1350, 0930 - 1050, 0630 - 0820, 1400 - 1520, 1100 - 1220, 1700 - 1850, 1530 - 1650] [Jueves] =[0930 - 1050, 1400 - 1520, 1100 - 1220, 0630 - 0820, 1530 - 1650, 1700 - 1820, 1230 - 1320] [Viernes] =[0900 - 1050, 0630 - 0820, 1400 - 1520, 1100 - 1220, 1230 - 1350] [Sabado] =[1100 - 1350, 0800 - 1050] [Domingo] =[] "
".ML_615","[Lunes] =[1400 - 1520, 1230 - 1350, 0630 - 0750, 1700 - 1820, 1100 - 1220, 0800 - 0950, 1530 - 1650] [Martes] =[1230 - 1350, 0800 - 0920, 1700 - 1820, 0630 - 0750, 0930 - 1120, 1400 - 1650] [Miércoles] =[0800 - 0920, 1100 - 1220, 1400 - 1520, 1230 - 1350, 0630 - 0750, 0930 - 1050, 1700 - 1820] [Jueves] =[0930 - 1050, 0800 - 0920, 1700 - 1820, 1830 - 1950, 1230 - 1350, 1100 - 1220, 1530 - 1650, 1400 - 1520] [Viernes] =[1230 - 1350, 0930 - 1050, 1100 - 1220, 1400 - 1550, 0800 - 0920] [Sabado] =[0800 - 1150] [Domingo] =[] "
".Y_101","[Lunes] =[0800 - 0920, 0930 - 1050, 1530 - 1650, 0630 - 0750, 1700 - 1820, 1100 - 1220, 1400 - 1520, 1230 - 1320] [Martes] =[1100 - 1220, 1230 - 1350, 1530 - 1650, 0800 - 0920, 1700 - 1950, 0930 - 1050, 0630 - 0720] [Miércoles] =[0630 - 0920, 1700 - 1820, 1100 - 1220, 1230 - 1520, 0930 - 1050] [Jueves] =[0800 - 0920, 1100 - 1220, 1230 - 1350, 1530 - 1650, 0930 - 1050, 1400 - 1520, 0630 - 0720] [Viernes] =[1530 - 1650, 0800 - 0920, 1100 - 1220, 0930 - 1050, 1230 - 1320, 1400 - 1450, 1700 - 1950] [Sabado] =[0830 - 1320] [Domingo] =[] "
".O_203","[Lunes] =[1700 - 1820, 1530 - 1650, 0800 - 0920, 1100 - 1220, 1230 - 1350] [Martes] =[1100 - 1220, 1530 - 1650, 0800 - 0920, 0930 - 1050, 1230 - 1320] [Miércoles] =[1700 - 1820, 0800 - 0920, 1400 - 1520, 1530 - 1650, 1100 - 1220, 1230 - 1320] [Jueves] =[1530 - 1650, 0800 - 0920, 0930 - 1050, 1100 - 1220, 1230 - 1320] [Viernes] =[1100 - 1220, 1530 - 1650, 1400 - 1520, 0800 - 0920, 1230 - 1320] [Sabado] =[1100 - 1350] [Domingo] =[] "
".ML_614","[Lunes] =[1700 - 1950, 1530 - 1650, 0800 - 0920, 0930 - 1050, 1400 - 1520, 1100 - 1220, 1230 - 1320] [Martes] =[1800 - 2050, 1400 - 1550, 1100 - 1220, 0630 - 0750, 0930 - 1050, 0800 - 0920] [Miércoles] =[0930 - 1220, 1800 - 2050, 0800 - 0920, 1530 - 1650, 1230 - 1350, 1400 - 1450] [Jueves] =[1530 - 1650, 1400 - 1520, 1100 - 1220, 0630 - 0750, 0930 - 1050, 0800 - 0920] [Viernes] =[0630 - 0750, 0800 - 0920, 1530 - 1650, 1230 - 1350, 0930 - 1050, 1100 - 1220, 1400 - 1450, 1800 - 2050] [Sabado] =[0800 - 1220] [Domingo] =[] "
".G_101","[Lunes] =[1230 - 1350, 0930 - 1050, 1100 - 1220, 0800 - 0920, 1400 - 1520] [Martes] =[1230 - 1350, 1100 - 1220, 0800 - 0920, 1400 - 1520, 0930 - 1050, 1530 - 1650] [Miércoles] =[1230 - 1350, 1100 - 1220, 0800 - 0920, 0930 - 1050, 1400 - 1520, 1530 - 1650] [Jueves] =[1230 - 1350, 1100 - 1220, 0800 - 0920, 0930 - 1050, 1400 - 1520, 1530 - 1650, 1700 - 1950] [Viernes] =[1530 - 1650, 1100 - 1220, 0800 - 0920, 0930 - 1050, 1400 - 1520, 0630 - 0750, 1230 - 1350] [Sabado] =[] [Domingo] =[] "
".SD_802","[Lunes] =[0630 - 0750, 1230 - 1350, 0800 - 0920, 1530 - 1650, 1100 - 1220, 1700 - 1820, 0930 - 1050, 1400 - 1520] [Martes] =[0800 - 0920, 1400 - 1520, 0630 - 0750, 1700 - 1820, 1530 - 1650, 0930 - 1050, 1100 - 1220, 1230 - 1350] [Miércoles] =[0700 - 0850, 1230 - 1350, 1800 - 2050, 1400 - 1520, 1100 - 1220] [Jueves] =[1400 - 1520, 0800 - 0920, 1530 - 1650, 1100 - 1220, 0930 - 1050, 1800 - 2050, 1230 - 1350] [Viernes] =[0800 - 0920, 0930 - 1050, 1230 - 1350, 0630 - 0750, 1700 - 1820, 1400 - 1650, 1100 - 1220] [Sabado] =[0700 - 1050, 0800 - 1050, 1300 - 1650, 1400 - 1750, 0800 - 1150] [Domingo] =[] "
".R_209","[Lunes] =[1100 - 1220, 1400 - 1650, 1230 - 1350, 0930 - 1050, 0800 - 0920, 1700 - 1820] [Martes] =[1530 - 1650, 1100 - 1220, 0930 - 1050, 1230 - 1350, 1700 - 1820, 0800 - 0920, 1400 - 1520] [Miércoles] =[1100 - 1220, 1230 - 1350, 1400 - 1520, 0930 - 1050, 1530 - 1650, 0800 - 0920, 1700 - 1820] [Jueves] =[1100 - 1220, 1230 - 1350, 0930 - 1050, 1700 - 1820, 0800 - 0920, 1400 - 1520, 1530 - 1650] [Viernes] =[1530 - 1650, 1400 - 1520, 1230 - 1350, 0930 - 1050, 1100 - 1220, 0800 - 0850] [Sabado] =[] [Domingo] =[] "
".O_102","[Lunes] =[1230 - 1350, 0800 - 0920, 1400 - 1520, 0930 - 1050, 1100 - 1220] [Martes] =[0700 - 0750, 0800 - 0920, 0930 - 1050, 1230 - 1350, 1100 - 1220, 1400 - 1520, 1530 - 1650] [Miércoles] =[1230 - 1350, 0800 - 0920, 1400 - 1520, 1100 - 1220, 0930 - 1050, 1530 - 1650] [Jueves] =[0700 - 0750, 1230 - 1420, 0800 - 0920, 0930 - 1050, 1530 - 1650, 1100 - 1220] [Viernes] =[0930 - 1050, 0700 - 0750, 1530 - 1650, 0800 - 0920, 1100 - 1220, 1230 - 1350, 1400 - 1520] [Sabado] =[] [Domingo] =[] "
".O_104","[Lunes] =[0930 - 1050, 1530 - 1650, 1230 - 1350, 0800 - 0850, 1100 - 1150] [Martes] =[1700 - 1820, 1400 - 1450, 0930 - 1050, 1100 - 1220, 1530 - 1650, 1230 - 1320, 0800 - 0920] [Miércoles] =[1400 - 1520, 1100 - 1220, 1530 - 1650, 0800 - 0920, 0930 - 1050, 1230 - 1350] [Jueves] =[1400 - 1650, 1700 - 1820, 0930 - 1050, 1100 - 1220, 1230 - 1350, 0800 - 0920] [Viernes] =[1400 - 1520, 1100 - 1220, 0800 - 0920, 0930 - 1050, 1530 - 1650, 1230 - 1320] [Sabado] =[] [Domingo] =[] "
".ML_608","[Lunes] =[0630 - 0750, 0800 - 0920, 1400 - 1650, 1700 - 1820, 1230 - 1320, 0930 - 1050, 1100 - 1150] [Martes] =[0800 - 0920, 1230 - 1350, 0930 - 1050, 1100 - 1220, 1530 - 1650, 1400 - 1520, 1700 - 1820] [Miércoles] =[0630 - 0750, 0800 - 0920, 1530 - 1650, 1400 - 1520, 1100 - 1220, 1700 - 1950, 1230 - 1320, 0930 - 1050] [Jueves] =[0800 - 0920, 1230 - 1350, 0930 - 1050, 1100 - 1220, 1530 - 1650, 1400 - 1520, 1700 - 1820] [Viernes] =[0930 - 1050, 1100 - 1220, 1530 - 1650, 1400 - 1520, 1700 - 1850, 0800 - 0920, 1230 - 1320] [Sabado] =[] [Domingo] =[] "
".R_112","[Lunes] =[1700 - 1820, 0930 - 1050, 1230 - 1350, 0630 - 0750, 1530 - 1650, 1100 - 1220, 1400 - 1520, 0800 - 0920] [Martes] =[0630 - 0750, 0800 - 0920, 0930 - 1050, 1100 - 1220, 1530 - 1650, 1400 - 1520, 1230 - 1350] [Miércoles] =[1230 - 1350, 1700 - 1820, 0930 - 1050, 0630 - 0750, 1530 - 1650, 0800 - 0920, 1100 - 1220, 1400 - 1520] [Jueves] =[0930 - 1050, 1100 - 1220, 1230 - 1350, 0800 - 0920, 1530 - 1650, 1400 - 1520] [Viernes] =[0630 - 0750, 0930 - 1050, 1100 - 1220, 1400 - 1750, 0800 - 0920, 1230 - 1320] [Sabado] =[] [Domingo] =[] "
".B_202","[Lunes] =[1230 - 1350, 1600 - 1750, 0800 - 0920, 0930 - 1050, 1100 - 1220] [Martes] =[0630 - 0750, 0800 - 0920, 0930 - 1050, 1100 - 1220, 1230 - 1350, 1400 - 1520, 1530 - 1650, 1700 - 1820] [Miércoles] =[0630 - 0750, 0800 - 0920, 0930 - 1050, 1100 - 1220, 1230 - 1350, 1400 - 1520, 1530 - 1650, 1700 - 1820] [Jueves] =[0630 - 0750, 0800 - 0920, 0930 - 1050, 1100 - 1220, 1230 - 1350, 1400 - 1520, 1530 - 1650, 1700 - 1820] [Viernes] =[0630 - 0750, 0800 - 0920, 0930 - 1050, 1100 - 1220, 1230 - 1350, 1400 - 1520, 1530 - 1650, 1700 - 1820] [Sabado] =[0800 - 1150] [Domingo] =[] "
